Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,PG,SG,SF,PF,C,Player Name,Status
1983-84,23,HOU,NBA,C,82,2693,20.1,0.551,0.003,0.317,11.8,24.7,18.3,8.9,1.2,4.0,15.9,27.1,1.9,4.1,6.0,0.108,0.5,0.4,0.9,2.0,False,False,False,True,True,Ralph Sampson*,Inactive
1984-85,24,HOU,NBA,PF,82,3086,17.4,0.533,0.004,0.299,8.2,22.6,15.4,10.4,1.2,3.1,16.1,25.9,1.4,4.8,6.2,0.096,-0.3,0.7,0.4,1.8,False,False,False,True,True,Ralph Sampson*,Inactive
1985-86,25,HOU,NBA,PF,79,2864,16.9,0.516,0.012,0.294,9.6,23.6,16.5,13.5,1.6,2.5,16.5,23.6,1.1,4.0,5.0,0.084,-0.1,0.5,0.4,1.8,False,False,False,True,True,Ralph Sampson*,Inactive
1986-87,26,HOU,NBA,PF,43,1326,15.4,0.518,0.005,0.334,7.4,23.2,15.4,13.6,1.4,2.5,16.3,23.9,-0.2,2.4,2.2,0.078,-1.6,1.2,-0.4,0.5,False,False,False,True,True,Ralph Sampson*,Inactive
1987-88,27,TOT,NBA,"C,PF",48,1663,13.4,0.487,0.016,0.287,9.0,21.4,15.1,10.6,1.2,3.0,18.2,22.8,-1.3,1.9,0.6,0.018,-2.2,0.1,-2.2,-0.1,False,False,False,True,True,Ralph Sampson*,Inactive
1988-89,28,GSW,NBA,C,61,1086,11.4,0.483,0.022,0.26,9.7,18.5,14.1,9.0,1.3,3.3,18.1,17.3,-0.3,1.4,1.1,0.048,-3.2,0.6,-2.6,-0.2,False,False,False,True,True,Ralph Sampson*,Inactive
1989-90,29,SAC,NBA,C,26,417,5.5,0.392,0.031,0.178,3.0,19.7,11.4,9.3,1.7,3.1,19.6,17.9,-1.1,0.5,-0.6,-0.068,-7.3,1.6,-5.7,-0.4,False,False,False,True,True,Ralph Sampson*,Inactive
1990-91,30,SAC,NBA,C,25,348,7.2,0.365,0.054,0.204,13.0,23.4,18.1,7.1,1.6,3.1,21.0,16.1,-0.8,0.5,-0.3,-0.038,-6.1,-0.4,-6.5,-0.4,False,False,False,True,True,Ralph Sampson*,Inactive
1991-92,31,WSB,NBA,C,10,108,5.8,0.348,0.069,0.207,10.9,19.7,15.2,4.8,1.4,4.5,24.0,16.3,-0.3,0.2,-0.2,-0.069,-7.4,0.6,-6.8,-0.1,False,False,False,True,True,Ralph Sampson*,Inactive
2007-08,21,MIL,NBA,PG,17,450,16.2,0.507,0.06,0.35,2.0,13.6,7.6,43.5,2.0,0.5,21.0,17.1,0.5,0.2,0.7,0.077,0.2,-1.2,-1.0,0.1,True,True,False,False,False,Ramon Sessions,Inactive
2008-09,22,MIL,NBA,PG,79,2173,17.6,0.525,0.044,0.457,3.3,11.7,7.3,34.6,2.0,0.3,14.0,22.4,3.5,2.1,5.6,0.123,1.4,0.1,1.6,1.9,True,True,False,False,False,Ramon Sessions,Inactive
2009-10,23,MIN,NBA,PG,82,1732,12.9,0.513,0.027,0.42,3.7,10.3,6.9,23.3,1.6,0.2,17.2,19.9,0.5,0.6,1.1,0.031,-1.8,-1.2,-3.0,-0.4,True,True,False,False,False,Ramon Sessions,Inactive
2010-11,24,CLE,NBA,PG,81,2133,19.0,0.559,0.019,0.545,2.4,11.6,6.9,35.0,1.5,0.3,15.6,24.2,3.8,0.6,4.4,0.099,1.8,-1.4,0.3,1.3,True,True,False,False,False,Ramon Sessions,Inactive
2011-12,25,TOT,NBA,PG,64,1707,16.7,0.535,0.172,0.439,2.2,12.0,7.1,35.5,1.4,0.1,17.3,21.6,2.9,0.8,3.7,0.104,1.0,-1.4,-0.4,0.7,True,True,False,False,False,Ramon Sessions,Inactive
2012-13,26,CHA,NBA,SG,61,1652,17.7,0.529,0.158,0.513,1.8,10.1,5.9,25.5,1.5,0.3,11.2,25.7,2.9,0.0,2.9,0.084,1.6,-2.0,-0.4,0.7,True,True,False,False,False,Ramon Sessions,Inactive
2013-14,27,TOT,NBA,PG,83,2214,16.0,0.539,0.161,0.525,1.9,8.6,5.2,25.7,1.2,0.3,13.5,22.7,3.1,1.2,4.3,0.094,0.7,-1.5,-0.8,0.7,True,True,False,False,False,Ramon Sessions,Inactive
2014-15,28,TOT,NBA,PG,64,1188,11.1,0.49,0.18,0.518,2.3,11.2,6.9,23.0,1.2,0.0,17.3,18.7,0.4,0.7,1.1,0.044,-1.8,-0.9,-2.7,-0.2,True,True,False,False,False,Ramon Sessions,Inactive
2015-16,29,WAS,NBA,PG,82,1667,15.9,0.565,0.188,0.478,1.6,12.2,6.8,22.0,1.3,0.2,13.8,21.8,2.5,1.3,3.8,0.109,0.2,-0.5,-0.3,0.7,True,True,False,False,False,Ramon Sessions,Inactive
2016-17,30,CHO,NBA,PG,50,811,12.4,0.495,0.236,0.449,1.5,8.5,4.9,24.2,1.7,0.3,12.7,20.1,0.3,0.6,0.9,0.055,-2.0,-0.4,-2.4,-0.1,True,True,False,False,False,Ramon Sessions,Inactive
2017-18,31,TOT,NBA,PG,28,392,11.2,0.479,0.222,0.487,1.7,9.1,5.4,27.2,1.8,0.4,17.4,19.3,0.1,0.3,0.3,0.039,-2.3,-0.9,-3.2,-0.1,True,True,False,False,False,Ramon Sessions,Inactive
1998-99,23,WAS,NBA,PF,27,271,11.6,0.467,0.065,0.296,12.6,10.6,11.6,5.2,0.6,3.1,17.6,25.2,-0.2,0.1,-0.1,-0.014,-3.2,-2.4,-5.6,-0.2,False,False,False,True,False,Randell Jackson,Inactive
1999-00,24,DAL,NBA,PF,1,1,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-0.025,-3.3,-3.1,-6.3,0.0,False,False,False,True,False,Randell Jackson,Inactive
1995-96,23,POR,NBA,PG,28,250,6.7,0.468,0.595,0.342,0.5,8.2,4.3,19.1,1.7,0.3,23.6,20.8,-0.3,0.3,0.0,-0.009,-4.9,-0.5,-5.4,-0.2,True,False,False,False,False,Randolph Childress,Inactive
1996-97,24,TOT,NBA,PG,23,155,4.5,0.448,0.475,0.2,0.8,3.8,2.3,16.6,3.1,0.0,29.3,18.3,-0.4,0.2,-0.2,-0.054,-6.4,0.2,-6.2,-0.2,True,False,False,False,False,Randolph Childress,Inactive
1988-89,22,CLE,NBA,SF,42,331,11.5,0.457,0.058,0.169,8.3,10.7,9.5,8.8,1.8,1.0,10.2,26.4,-0.2,0.5,0.3,0.037,-4.7,-0.9,-5.6,-0.3,False,False,True,False,False,Randolph Keys,Inactive
1989-90,23,TOT,NBA,SF,80,1615,10.9,0.474,0.063,0.206,6.8,11.0,8.8,8.6,2.1,0.3,10.2,21.9,-0.5,1.5,1.0,0.03,-3.4,-0.6,-4.0,-0.8,False,False,True,False,False,Randolph Keys,Inactive
1990-91,24,CHH,NBA,SF,44,473,7.3,0.439,0.097,0.228,9.5,15.0,12.2,5.4,2.3,2.0,18.0,17.5,-0.6,0.5,-0.2,-0.018,-5.7,-0.1,-5.8,-0.5,False,False,True,False,False,Randolph Keys,Inactive
1994-95,28,LAL,NBA,SF,6,83,5.0,0.372,0.346,0.077,8.0,14.7,11.3,3.4,0.6,1.7,6.9,15.0,-0.1,0.1,0.0,-0.008,-6.9,-1.9,-8.8,-0.1,False,False,True,False,False,Randolph Keys,Inactive
1995-96,29,MIL,NBA,SF,69,816,10.8,0.511,0.341,0.207,6.0,12.8,9.4,12.0,2.1,1.3,12.7,14.6,0.7,0.6,1.2,0.072,-2.0,0.7,-1.3,0.1,False,False,True,False,False,Randolph Keys,Inactive
2006-07,21,NYK,NBA,C,5,44,1.5,0.231,0.0,1.0,2.7,21.4,12.2,3.2,2.4,1.8,18.8,11.0,-0.1,0.1,-0.1,-0.083,-7.1,0.4,-6.6,0.0,False,False,False,True,True,Randolph Morris,Inactive
2007-08,22,NYK,NBA,C,18,181,4.3,0.396,0.0,0.5,7.3,16.2,11.6,1.8,1.2,0.9,11.3,19.8,-0.3,0.1,-0.2,-0.061,-8.7,-2.9,-11.6,-0.4,False,False,False,True,True,Randolph Morris,Inactive
2008-09,23,ATL,NBA,C,23,89,1.8,0.48,0.0,0.235,5.3,21.0,13.2,3.3,1.2,0.9,27.2,13.6,-0.1,0.1,0.0,-0.013,-10.6,0.1,-10.5,-0.2,False,False,False,True,True,Randolph Morris,Inactive
2009-10,24,ATL,NBA,PF,28,124,14.6,0.586,0.0,0.659,9.3,26.6,17.9,2.6,2.1,1.8,18.5,24.1,0.1,0.2,0.3,0.108,-5.9,-0.1,-6.0,-0.1,False,False,False,True,True,Randolph Morris,Inactive
1988-89,24,SAC,NBA,SG,7,43,6.9,0.428,0.053,0.105,7.4,10.2,8.7,0.0,1.1,1.3,9.1,20.9,-0.1,0.0,0.0,-0.035,-5.5,-1.7,-7.2,-0.1,False,True,False,False,False,Randy Allen,Inactive
1989-90,25,SAC,NBA,SG,63,746,8.4,0.456,0.029,0.18,7.5,13.4,10.5,4.4,1.1,1.5,9.8,16.5,-0.3,0.6,0.2,0.014,-4.2,-0.9,-5.2,-0.6,False,True,False,False,False,Randy Allen,Inactive
1983-84,23,MIL,NBA,C,57,472,9.2,0.426,0.0,0.26,12.0,14.1,13.1,5.0,1.2,4.7,15.1,20.8,-0.5,0.8,0.3,0.029,-6.1,0.5,-5.6,-0.4,False,False,False,False,True,Randy Breuer,Inactive
1984-85,24,MIL,NBA,C,78,1083,13.4,0.554,0.0,0.401,9.5,16.7,13.1,4.9,0.9,4.5,14.5,16.4,1.1,1.9,3.0,0.133,-1.8,1.3,-0.5,0.4,False,False,False,False,True,Randy Breuer,Inactive
1985-86,25,MIL,NBA,C,82,1792,14.1,0.521,0.002,0.347,10.0,18.4,14.3,8.4,1.3,3.8,15.7,17.5,1.2,3.3,4.5,0.12,-0.8,1.3,0.6,1.2,False,False,False,False,True,Randy Breuer,Inactive
1986-87,26,MIL,NBA,C,76,1467,12.3,0.512,0.0,0.406,9.7,17.0,13.3,4.5,1.8,2.5,14.6,19.1,0.1,2.3,2.4,0.077,-2.7,0.1,-2.6,-0.2,False,False,False,False,True,Randy Breuer,Inactive
1987-88,27,MIL,NBA,C,81,2258,15.3,0.53,0.0,0.363,9.5,18.0,13.7,6.7,1.0,2.8,10.5,19.0,2.4,2.8,5.1,0.109,-0.1,0.0,-0.1,1.1,False,False,False,False,True,Randy Breuer,Inactive
1988-89,28,MIL,NBA,C,48,513,13.8,0.496,0.0,0.285,11.3,19.2,15.2,6.2,0.9,4.5,12.6,18.6,0.2,0.7,0.9,0.083,-1.4,0.3,-1.1,0.1,False,False,False,False,True,Randy Breuer,Inactive
1989-90,29,TOT,NBA,C,81,1879,13.0,0.462,0.001,0.277,9.3,17.4,13.1,8.3,1.2,3.7,10.9,20.3,-0.2,2.2,2.0,0.051,-2.2,-0.1,-2.3,-0.2,False,False,False,False,True,Randy Breuer,Inactive
1990-91,30,MIN,NBA,C,73,1505,11.4,0.457,0.0,0.182,8.3,19.1,13.3,7.0,1.2,3.4,12.8,15.4,-0.3,1.3,1.0,0.031,-2.5,0.1,-2.4,-0.2,False,False,False,False,True,Randy Breuer,Inactive
1991-92,31,MIN,NBA,C,67,1176,14.3,0.48,0.003,0.224,8.9,17.7,13.2,10.6,1.2,5.0,9.8,15.1,0.7,1.0,1.7,0.07,-0.9,1.1,0.2,0.7,False,False,False,False,True,Randy Breuer,Inactive
1992-93,32,ATL,NBA,C,12,107,11.1,0.482,0.0,0.161,10.0,19.5,14.6,7.8,0.9,1.8,13.1,14.8,0.0,0.1,0.1,0.052,-3.0,-0.3,-3.3,0.0,False,False,False,False,True,Randy Breuer,Inactive
1993-94,33,SAC,NBA,C,26,247,5.4,0.295,0.038,0.538,6.5,18.5,12.4,4.2,1.2,4.9,21.9,7.0,-0.3,0.3,0.0,-0.007,-5.6,0.9,-4.7,-0.2,False,False,False,False,True,Randy Breuer,Inactive
1991-92,23,SAC,NBA,PG,56,535,11.5,0.494,0.036,0.343,5.2,8.7,7.0,15.7,3.2,1.3,17.8,18.5,-0.2,0.5,0.3,0.028,-3.4,1.2,-2.2,0.0,True,False,False,False,False,Randy Brown,Inactive
1992-93,24,SAC,NBA,PG,75,1726,11.3,0.511,0.012,0.323,4.6,9.2,6.8,15.8,3.0,1.2,17.8,15.9,0.2,1.7,1.9,0.052,-2.6,1.3,-1.3,0.3,True,False,False,False,False,Randy Brown,Inactive
1993-94,25,SAC,NBA,PG,61,1041,9.3,0.472,0.016,0.347,4.1,7.7,5.9,18.3,3.0,0.9,20.6,14.8,-0.4,0.8,0.4,0.017,-4.0,1.0,-3.0,-0.3,True,False,False,False,False,Randy Brown,Inactive
1994-95,26,SAC,NBA,PG,67,1086,11.8,0.491,0.164,0.286,2.6,8.9,5.8,18.9,4.7,1.3,19.4,16.4,-0.3,1.9,1.6,0.071,-3.7,4.2,0.4,0.6,True,False,False,False,False,Randy Brown,Inactive
1995-96,27,CHI,NBA,PG,68,671,11.2,0.436,0.057,0.24,3.0,8.5,5.7,15.1,4.5,1.4,12.7,16.0,0.0,1.5,1.5,0.105,-4.3,4.0,-0.2,0.3,True,False,False,False,False,Randy Brown,Inactive
1996-97,28,CHI,NBA,PG,72,1057,13.0,0.461,0.066,0.252,3.7,8.1,5.9,18.0,4.1,1.2,13.6,18.1,0.4,2.0,2.4,0.107,-3.0,3.0,0.0,0.5,True,False,False,False,False,Randy Brown,Inactive
1997-98,29,CHI,NBA,PG,71,1147,10.1,0.428,0.017,0.258,3.4,6.0,4.7,19.6,3.3,0.8,15.8,15.6,-0.1,1.9,1.8,0.075,-4.0,2.4,-1.6,0.1,True,False,False,False,False,Randy Brown,Inactive
1998-99,30,CHI,NBA,PG,39,1139,12.6,0.469,0.031,0.323,2.7,11.4,6.8,25.1,3.3,0.5,18.0,18.4,-0.3,1.3,1.0,0.041,-2.9,1.5,-1.4,0.2,True,False,False,False,False,Randy Brown,Inactive
1999-00,31,CHI,NBA,PG,59,1625,7.3,0.402,0.014,0.193,1.6,8.9,5.2,22.6,2.0,0.7,18.2,16.2,-2.0,1.2,-0.8,-0.024,-4.6,-0.2,-4.8,-1.2,True,False,False,False,False,Randy Brown,Inactive
2000-01,32,BOS,NBA,PG,54,1238,8.2,0.438,0.013,0.169,2.1,7.5,4.7,20.1,2.6,0.6,18.0,11.4,-0.1,1.0,0.9,0.034,-4.2,1.1,-3.1,-0.3,True,False,False,False,False,Randy Brown,Inactive
2001-02,33,BOS,NBA,PG,1,6,8.6,0.0,0.0,0.0,0.0,0.0,0.0,46.4,0.0,13.0,0.0,7.6,0.0,0.0,0.0,0.025,-1.0,5.2,4.2,0.0,True,False,False,False,False,Randy Brown,Inactive
2002-03,34,PHO,NBA,PG,32,262,7.2,0.425,0.0,0.279,1.3,10.0,5.6,19.2,3.4,0.6,26.0,11.2,-0.2,0.4,0.2,0.031,-6.0,2.8,-3.2,-0.1,True,False,False,False,False,Randy Brown,Inactive
2006-07,23,MIN,NBA,PG,82,1879,14.0,0.536,0.268,0.278,3.2,10.5,6.9,20.9,1.5,0.9,16.4,22.9,1.0,1.3,2.3,0.058,-0.3,-0.6,-1.0,0.5,True,True,False,False,False,Randy Foye,Inactive
2007-08,24,MIN,NBA,PG,39,1259,12.7,0.52,0.32,0.141,1.2,10.9,5.9,20.9,1.5,0.2,13.9,20.4,0.7,0.4,1.1,0.042,-0.6,-1.6,-2.2,-0.1,True,True,False,False,False,Randy Foye,Inactive
2008-09,25,MIN,NBA,SG,70,2494,13.7,0.517,0.314,0.277,1.5,8.8,5.0,20.5,1.5,0.8,12.0,22.6,2.0,1.1,3.1,0.059,0.1,-0.9,-0.8,0.8,True,True,False,False,False,Randy Foye,Inactive
2009-10,26,WAS,NBA,PG,70,1667,13.2,0.516,0.294,0.234,1.1,8.0,4.5,22.6,1.0,0.5,12.1,21.1,1.6,0.7,2.2,0.064,0.0,-1.2,-1.2,0.3,True,True,False,False,False,Randy Foye,Inactive
2010-11,27,LAC,NBA,SG,63,1551,11.4,0.516,0.409,0.281,1.0,6.7,3.9,17.5,1.6,1.1,13.7,19.9,0.9,0.8,1.7,0.051,-1.1,-0.7,-1.8,0.1,True,True,False,False,False,Randy Foye,Inactive
2011-12,28,LAC,NBA,SG,65,1682,13.5,0.522,0.511,0.132,1.7,8.1,4.9,14.2,1.5,1.2,9.7,20.7,2.4,0.8,3.2,0.092,1.1,-0.9,0.2,0.9,True,True,False,False,False,Randy Foye,Inactive
2012-13,29,UTA,NBA,SG,82,2249,11.7,0.55,0.588,0.195,0.9,5.8,3.3,11.7,1.5,0.9,10.3,18.1,2.8,0.9,3.7,0.08,0.1,-0.7,-0.6,0.8,True,True,False,False,False,Randy Foye,Inactive
2013-14,30,DEN,NBA,SG,81,2485,13.3,0.558,0.569,0.211,1.6,8.5,5.0,17.7,1.3,1.2,13.2,18.8,3.3,1.3,4.6,0.089,0.9,-0.3,0.5,1.6,True,True,False,False,False,Randy Foye,Inactive
2014-15,31,DEN,NBA,SG,50,1087,11.0,0.51,0.654,0.137,0.9,7.8,4.2,17.0,1.6,0.8,12.3,19.3,0.6,0.4,1.0,0.045,-0.3,-0.9,-1.2,0.2,True,True,False,False,False,Randy Foye,Inactive
2015-16,32,TOT,NBA,SG,81,1642,7.6,0.461,0.519,0.154,1.6,8.8,5.2,14.1,1.2,1.4,14.3,15.9,-0.4,0.9,0.4,0.012,-2.7,-0.5,-3.3,-0.5,True,True,False,False,False,Randy Foye,Inactive
2016-17,33,BRK,NBA,SG,69,1284,7.3,0.506,0.625,0.194,0.8,11.9,6.4,15.2,1.3,0.5,18.5,14.4,-0.6,0.7,0.2,0.006,-3.7,-0.7,-4.4,-0.8,True,True,False,False,False,Randy Foye,Inactive
2005-06,26,CHI,NBA,SF,4,11,8.2,1.0,0.0,0.0,10.5,0.0,5.2,0.0,0.0,0.0,0.0,4.1,0.0,0.0,0.0,0.15,-1.0,-0.8,-1.7,0.0,False,False,True,False,False,Randy Holcomb,Inactive
1996-97,21,HOU,NBA,PG,64,981,8.3,0.487,0.096,0.284,4.0,7.0,5.6,23.8,2.1,0.9,28.4,16.7,-0.8,1.1,0.3,0.012,-4.0,0.3,-3.7,-0.4,True,False,False,False,False,Randy Livingston,Inactive
1997-98,22,ATL,NBA,PG,12,82,5.2,0.352,0.0,0.417,1.5,6.9,4.3,8.8,4.7,1.7,29.7,11.4,-0.2,0.1,0.0,-0.028,-5.4,4.1,-1.3,0.0,True,False,False,False,False,Randy Livingston,Inactive
1998-99,23,PHO,NBA,PG,1,22,27.2,0.676,0.0,0.25,0.0,10.8,5.3,26.3,4.8,0.0,10.1,20.7,0.1,0.0,0.1,0.275,2.4,4.7,7.1,0.1,True,False,False,False,False,Randy Livingston,Inactive
1999-00,24,PHO,NBA,PG,79,1081,11.4,0.476,0.147,0.166,2.6,10.6,6.7,24.7,2.3,0.9,18.7,20.1,-0.2,1.7,1.5,0.065,-2.8,1.0,-1.8,0.1,True,False,False,False,False,Randy Livingston,Inactive
2000-01,25,GSW,NBA,PG,2,7,-3.7,0.0,0.5,0.0,0.0,16.5,7.6,19.2,0.0,0.0,0.0,12.1,0.0,0.0,0.0,-0.222,-11.2,-4.4,-15.6,0.0,True,False,False,False,False,Randy Livingston,Inactive
2001-02,26,SEA,NBA,PG,13,176,12.0,0.348,0.148,0.204,6.2,10.5,8.4,21.0,2.8,0.9,3.3,16.1,0.1,0.2,0.2,0.065,-1.7,0.9,-0.8,0.1,True,False,False,False,False,Randy Livingston,Inactive
2002-03,27,NOH,NBA,PG,2,12,19.6,0.615,0.0,0.5,0.0,0.0,0.0,14.7,0.0,0.0,0.0,18.5,0.1,0.0,0.1,0.239,1.9,-2.0,0.0,0.0,True,False,False,False,False,Randy Livingston,Inactive
2003-04,28,LAC,NBA,PG,4,48,1.7,0.316,0.3,0.6,4.7,12.0,8.3,12.4,2.2,0.0,24.0,15.4,-0.1,0.0,-0.1,-0.11,-8.4,-1.1,-9.5,-0.1,True,False,False,False,False,Randy Livingston,Inactive
2004-05,29,UTA,NBA,PG,17,227,13.3,0.538,0.154,0.327,1.6,5.1,3.3,32.1,2.9,0.7,19.1,14.9,0.3,0.1,0.4,0.092,-0.7,0.4,-0.3,0.1,True,False,False,False,False,Randy Livingston,Inactive
2005-06,30,CHI,NBA,PG,5,22,-3.0,0.0,0.0,0.0,5.2,15.6,10.4,6.0,2.3,0.0,33.3,6.2,-0.1,0.0,0.0,-0.045,-11.9,3.3,-8.6,0.0,True,False,False,False,False,Randy Livingston,Inactive
2006-07,31,SEA,NBA,PG,4,26,-1.2,0.0,0.0,0.0,4.6,0.0,2.3,20.0,0.0,0.0,25.0,7.0,-0.1,0.0,-0.1,-0.116,-6.1,-4.1,-10.2,-0.1,True,False,False,False,False,Randy Livingston,Inactive
1989-90,22,DAL,NBA,PF,55,707,7.4,0.407,0.056,0.353,12.7,15.0,13.9,4.3,1.7,0.5,13.9,21.0,-1.0,0.8,-0.2,-0.012,-6.1,-1.4,-7.5,-1.0,False,False,False,True,False,Randy White,Inactive
1990-91,23,DAL,NBA,PF,79,1901,10.8,0.455,0.056,0.338,10.4,19.8,15.1,4.9,2.2,1.4,14.6,20.8,-1.6,2.3,0.7,0.018,-4.6,-0.6,-5.2,-1.5,False,False,False,True,False,Randy White,Inactive
1991-92,24,DAL,NBA,PF,65,1021,10.9,0.461,0.071,0.424,9.7,15.1,12.3,4.7,1.5,1.3,13.0,22.0,-0.4,0.8,0.4,0.019,-3.7,-1.2,-4.9,-0.8,False,False,False,True,False,Randy White,Inactive
1992-93,25,DAL,NBA,PF,64,1433,13.2,0.498,0.078,0.341,10.7,17.9,14.0,5.4,2.1,2.0,14.8,20.7,0.0,0.8,0.8,0.026,-2.5,-1.1,-3.6,-0.6,False,False,False,True,False,Randy White,Inactive
1993-94,26,DAL,NBA,PF,18,320,11.4,0.454,0.179,0.295,9.8,20.1,14.6,5.4,1.6,2.1,12.5,19.1,-0.1,0.3,0.2,0.032,-3.0,-0.9,-3.8,-0.1,False,False,False,True,False,Randy White,Inactive
1983-84,24,ATL,NBA,SG,78,1071,9.3,0.517,0.016,0.145,1.5,6.2,3.8,10.0,0.8,0.0,8.6,14.9,0.6,0.6,1.2,0.054,-2.0,-0.9,-3.0,-0.3,False,True,True,False,False,Randy Wittman,Inactive
1984-85,25,ATL,NBA,SG,41,1168,11.2,0.549,0.02,0.116,1.5,5.3,3.4,15.1,1.2,0.3,13.3,15.1,0.9,0.7,1.6,0.065,-1.4,-0.6,-1.9,0.0,False,True,True,False,False,Randy Wittman,Inactive
1985-86,26,ATL,NBA,SG,81,2760,13.0,0.555,0.018,0.153,2.0,4.7,3.4,15.8,1.4,0.3,10.8,15.6,3.9,2.0,5.9,0.103,0.3,0.2,0.5,1.7,False,True,True,False,False,Randy Wittman,Inactive
1986-87,27,ATL,NBA,SG,71,2049,13.0,0.531,0.015,0.16,1.6,4.9,3.3,15.2,0.9,0.5,9.4,18.8,2.6,1.5,4.2,0.098,-0.1,-0.5,-0.6,0.7,False,True,True,False,False,Randy Wittman,Inactive
1987-88,28,ATL,NBA,SG,82,2412,11.6,0.498,0.0,0.113,1.8,6.1,3.9,17.5,1.0,0.5,9.0,15.8,2.2,1.3,3.5,0.07,-0.7,-0.5,-1.2,0.5,False,True,True,False,False,Randy Wittman,Inactive
1988-89,29,TOT,NBA,SF,64,1120,8.7,0.479,0.021,0.143,2.7,5.1,3.9,13.5,1.0,0.1,9.5,12.4,0.6,0.2,0.7,0.031,-1.7,-0.9,-2.6,-0.2,False,True,True,False,False,Randy Wittman,Inactive
1989-90,30,IND,NBA,SF,61,544,6.9,0.522,0.016,0.049,0.9,5.3,3.2,9.7,0.6,0.4,15.6,11.8,0.0,0.1,0.0,0.004,-2.6,-1.6,-4.2,-0.3,False,True,True,False,False,Randy Wittman,Inactive
1990-91,31,IND,NBA,SF,41,355,7.4,0.453,0.063,0.076,2.0,8.4,5.3,9.1,1.4,0.7,10.9,10.8,0.0,0.1,0.0,0.006,-1.8,-1.1,-3.0,-0.1,False,True,True,False,False,Randy Wittman,Inactive
1991-92,32,IND,NBA,SG,24,115,5.4,0.428,0.0,0.105,1.0,7.3,4.3,11.9,0.8,0.0,13.1,8.3,0.0,0.0,0.0,0.008,-3.6,-0.8,-4.4,-0.1,False,True,True,False,False,Randy Wittman,Inactive
1992-93,22,LAC,NBA,PG,41,174,12.3,0.439,0.212,0.394,3.8,5.1,4.5,30.1,3.9,0.4,17.1,22.1,-0.1,0.2,0.1,0.037,-2.9,0.5,-2.4,0.0,True,False,False,False,False,Randy Woods,Inactive
1993-94,23,LAC,NBA,PG,40,352,12.8,0.489,0.586,0.263,4.0,4.8,4.4,28.6,3.3,0.3,18.6,21.4,0.0,0.2,0.3,0.035,0.2,-0.6,-0.4,0.1,True,False,False,False,False,Randy Woods,Inactive
1994-95,24,LAC,NBA,PG,62,495,10.9,0.464,0.632,0.325,2.2,8.6,5.2,39.0,4.2,0.0,29.1,16.6,-0.3,0.5,0.2,0.015,-3.2,0.9,-2.3,0.0,True,False,False,False,False,Randy Woods,Inactive
1995-96,25,DEN,NBA,PG,8,72,9.5,0.415,0.955,0.091,4.8,4.8,4.8,24.8,4.3,1.0,17.9,17.3,0.0,0.1,0.1,0.038,-1.7,3.3,1.5,0.1,True,False,False,False,False,Randy Woods,Inactive
2005-06,21,MIN,NBA,SG,79,1362,12.6,0.539,0.336,0.198,2.6,9.8,6.3,8.4,1.7,1.2,12.9,23.3,0.2,1.4,1.6,0.058,-1.3,-0.3,-1.7,0.1,False,True,False,False,False,Rashad McCants,Inactive
2006-07,22,MIN,NBA,SG,37,554,7.2,0.454,0.424,0.328,3.1,6.9,5.1,10.8,2.5,1.0,16.5,20.3,-0.7,0.5,-0.3,-0.023,-5.0,0.0,-5.0,-0.4,False,True,False,False,False,Rashad McCants,Inactive
2007-08,23,MIN,NBA,SG,75,2020,14.6,0.55,0.37,0.164,2.8,9.2,5.9,14.1,1.7,0.7,14.5,26.4,0.9,0.8,1.7,0.04,0.7,-1.5,-0.8,0.6,False,True,False,False,False,Rashad McCants,Inactive
2008-09,24,TOT,NBA,SG,58,1101,13.0,0.504,0.387,0.289,2.2,9.7,5.8,10.7,2.2,1.0,10.4,25.1,0.0,0.5,0.6,0.025,-0.9,-1.0,-1.9,0.1,False,True,False,False,False,Rashad McCants,Inactive
2015-16,19,MIL,NBA,SG,70,1001,4.2,0.398,0.553,0.056,1.3,8.7,5.0,5.5,1.5,1.4,9.3,13.5,-1.2,0.4,-0.8,-0.036,-4.4,-1.3,-5.7,-0.9,False,True,False,False,False,Rashad Vaughn,Inactive
2016-17,20,MIL,NBA,SG,41,458,7.8,0.449,0.519,0.032,1.0,11.3,6.2,7.4,2.1,1.9,8.1,17.2,-0.5,0.4,0.0,-0.005,-3.2,-0.4,-3.6,-0.2,False,True,False,False,False,Rashad Vaughn,Inactive
2017-18,21,TOT,NBA,SG,28,212,9.3,0.546,0.661,0.107,1.6,9.8,5.7,8.7,1.2,1.2,9.3,13.7,0.1,0.1,0.2,0.05,-1.3,-1.4,-2.6,0.0,False,True,False,False,False,Rashad Vaughn,Inactive
1998-99,19,SEA,NBA,SF,20,145,4.5,0.404,0.115,0.269,10.2,9.7,9.9,4.6,3.0,0.5,25.6,24.4,-0.5,0.1,-0.4,-0.136,-7.5,-2.0,-9.5,-0.3,False,False,True,True,False,Rashard Lewis,Inactive
